regiao,estado,data,casosNovos,casosAcumulados,obitosNovos,obitosAcumulados,last_update
Norte,PA,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,13/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,14/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,15/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,16/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,17/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,18/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,PA,19/03/2020,1,1,0.0,0.0,2020-04-24 18:27
Norte,PA,20/03/2020,1,2,0.0,0.0,2020-04-24 18:27
Norte,PA,21/03/2020,0,2,0.0,0.0,2020-04-24 18:27
Norte,PA,22/03/2020,2,4,0.0,0.0,2020-04-24 18:27
Norte,PA,23/03/2020,1,5,0.0,0.0,2020-04-24 18:27
Norte,PA,24/03/2020,0,5,0.0,0.0,2020-04-24 18:27
Norte,PA,25/03/2020,2,7,0.0,0.0,2020-04-24 18:27
Norte,PA,26/03/2020,6,13,0.0,0.0,2020-04-24 18:27
Norte,PA,27/03/2020,0,13,0.0,0.0,2020-04-24 18:27
Norte,PA,28/03/2020,4,17,0.0,0.0,2020-04-24 18:27
Norte,PA,29/03/2020,1,18,0.0,0.0,2020-04-24 18:27
Norte,PA,30/03/2020,3,21,0.0,0.0,2020-04-24 18:27
Norte,PA,31/03/2020,11,32,0.0,0.0,2020-04-24 18:27
Norte,PA,01/04/2020,8,40,1.0,1.0,2020-04-24 18:27
Norte,PA,02/04/2020,6,46,0.0,1.0,2020-04-24 18:27
Norte,PA,03/04/2020,4,50,0.0,1.0,2020-04-24 18:27
Norte,PA,04/04/2020,30,80,0.0,1.0,2020-04-24 18:27
Norte,PA,05/04/2020,6,86,0.0,1.0,2020-04-24 18:27
Norte,PA,06/04/2020,16,102,2.0,3.0,2020-04-24 18:27
Norte,PA,07/04/2020,36,138,2.0,5.0,2020-04-24 18:27
Norte,PA,08/04/2020,29,167,1.0,6.0,2020-04-24 18:27
Norte,PA,09/04/2020,1,168,1.0,7.0,2020-04-24 18:27
Norte,PA,10/04/2020,2,170,2.0,9.0,2020-04-24 18:27
Norte,PA,11/04/2020,47,217,1.0,10.0,2020-04-24 18:27
Norte,PA,12/04/2020,29,246,3.0,13.0,2020-04-24 18:27
Norte,PA,13/04/2020,24,270,2.0,15.0,2020-04-24 18:27
Norte,PA,14/04/2020,53,323,4.0,19.0,2020-04-24 18:27
Norte,PA,15/04/2020,61,384,2.0,21.0,2020-04-24 18:27
Norte,PA,16/04/2020,54,438,3.0,24.0,2020-04-24 18:27
Norte,PA,17/04/2020,119,557,2.0,26.0,2020-04-24 18:27
Norte,PA,18/04/2020,83,640,7.0,33.0,2020-04-24 18:27
Norte,PA,19/04/2020,45,685,1.0,34.0,2020-04-24 18:27
Norte,PA,20/04/2020,217,902,1.0,35.0,2020-04-24 18:27
Norte,PA,21/04/2020,124,1026,3.0,38.0,2020-04-24 18:27
Norte,PA,22/04/2020,169,1195,5.0,43.0,2020-04-24 18:27
Norte,PA,23/04/2020,72,1267,10.0,53.0,2020-04-24 18:27
Norte,PA,24/04/2020,179,1446,22.0,75.0,2020-04-24 18:27
Norte,AP,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,13/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,14/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,15/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,16/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,17/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,18/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,19/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,AP,20/03/2020,1,1,0.0,0.0,2020-04-24 18:27
Norte,AP,21/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Norte,AP,22/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Norte,AP,23/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Norte,AP,24/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Norte,AP,25/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Norte,AP,26/03/2020,1,2,0.0,0.0,2020-04-24 18:27
Norte,AP,27/03/2020,0,2,0.0,0.0,2020-04-24 18:27
Norte,AP,28/03/2020,2,4,0.0,0.0,2020-04-24 18:27
Norte,AP,29/03/2020,0,4,0.0,0.0,2020-04-24 18:27
Norte,AP,30/03/2020,4,8,0.0,0.0,2020-04-24 18:27
Norte,AP,31/03/2020,2,10,0.0,0.0,2020-04-24 18:27
Norte,AP,01/04/2020,1,11,0.0,0.0,2020-04-24 18:27
Norte,AP,02/04/2020,0,11,0.0,0.0,2020-04-24 18:27
Norte,AP,03/04/2020,8,19,0.0,0.0,2020-04-24 18:27
Norte,AP,04/04/2020,9,28,1.0,1.0,2020-04-24 18:27
Norte,AP,05/04/2020,1,29,1.0,2.0,2020-04-24 18:27
Norte,AP,06/04/2020,5,34,0.0,2.0,2020-04-24 18:27
Norte,AP,07/04/2020,14,48,0.0,2.0,2020-04-24 18:27
Norte,AP,08/04/2020,59,107,0.0,2.0,2020-04-24 18:27
Norte,AP,09/04/2020,21,128,0.0,2.0,2020-04-24 18:27
Norte,AP,10/04/2020,38,166,0.0,2.0,2020-04-24 18:27
Norte,AP,11/04/2020,27,193,1.0,3.0,2020-04-24 18:27
Norte,AP,12/04/2020,37,230,2.0,5.0,2020-04-24 18:27
Norte,AP,13/04/2020,12,242,0.0,5.0,2020-04-24 18:27
Norte,AP,14/04/2020,65,307,1.0,6.0,2020-04-24 18:27
Norte,AP,15/04/2020,27,334,1.0,7.0,2020-04-24 18:27
Norte,AP,16/04/2020,28,362,2.0,9.0,2020-04-24 18:27
Norte,AP,17/04/2020,8,370,1.0,10.0,2020-04-24 18:27
Norte,AP,18/04/2020,23,393,0.0,10.0,2020-04-24 18:27
Norte,AP,19/04/2020,23,416,1.0,11.0,2020-04-24 18:27
Norte,AP,20/04/2020,17,433,2.0,13.0,2020-04-24 18:27
Norte,AP,21/04/2020,24,457,0.0,13.0,2020-04-24 18:27
Norte,AP,22/04/2020,22,479,1.0,14.0,2020-04-24 18:27
Norte,AP,23/04/2020,69,548,2.0,16.0,2020-04-24 18:27
Norte,AP,24/04/2020,85,633,2.0,18.0,2020-04-24 18:27
Norte,TO,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,13/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,14/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,15/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,16/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,17/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,18/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Norte,TO,19/03/2020,1,1,0.0,0.0,2020-04-24 18:27
Norte,TO,20/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Norte,TO,21/03/2020,1,2,0.0,0.0,2020-04-24 18:27
Norte,TO,22/03/2020,0,2,0.0,0.0,2020-04-24 18:27
Norte,TO,23/03/2020,3,5,0.0,0.0,2020-04-24 18:27
Norte,TO,24/03/2020,2,7,0.0,0.0,2020-04-24 18:27
Norte,TO,25/03/2020,0,7,0.0,0.0,2020-04-24 18:27
Norte,TO,26/03/2020,0,7,0.0,0.0,2020-04-24 18:27
Norte,TO,27/03/2020,1,8,0.0,0.0,2020-04-24 18:27
Norte,TO,28/03/2020,1,9,0.0,0.0,2020-04-24 18:27
Norte,TO,29/03/2020,0,9,0.0,0.0,2020-04-24 18:27
Norte,TO,30/03/2020,1,10,0.0,0.0,2020-04-24 18:27
Norte,TO,31/03/2020,1,11,0.0,0.0,2020-04-24 18:27
Norte,TO,01/04/2020,1,12,0.0,0.0,2020-04-24 18:27
Norte,TO,02/04/2020,0,12,0.0,0.0,2020-04-24 18:27
Norte,TO,03/04/2020,0,12,0.0,0.0,2020-04-24 18:27
Norte,TO,04/04/2020,2,14,0.0,0.0,2020-04-24 18:27
Norte,TO,05/04/2020,3,17,0.0,0.0,2020-04-24 18:27
Norte,TO,06/04/2020,0,17,0.0,0.0,2020-04-24 18:27
Norte,TO,07/04/2020,2,19,0.0,0.0,2020-04-24 18:27
Norte,TO,08/04/2020,4,23,0.0,0.0,2020-04-24 18:27
Norte,TO,09/04/2020,0,23,0.0,0.0,2020-04-24 18:27
Norte,TO,10/04/2020,0,23,0.0,0.0,2020-04-24 18:27
Norte,TO,11/04/2020,0,23,0.0,0.0,2020-04-24 18:27
Norte,TO,12/04/2020,2,25,0.0,0.0,2020-04-24 18:27
Norte,TO,13/04/2020,1,26,0.0,0.0,2020-04-24 18:27
Norte,TO,14/04/2020,0,26,0.0,0.0,2020-04-24 18:27
Norte,TO,15/04/2020,0,26,1.0,1.0,2020-04-24 18:27
Norte,TO,16/04/2020,3,29,0.0,1.0,2020-04-24 18:27
Norte,TO,17/04/2020,2,31,0.0,1.0,2020-04-24 18:27
Norte,TO,18/04/2020,2,33,0.0,1.0,2020-04-24 18:27
Norte,TO,19/04/2020,0,33,0.0,1.0,2020-04-24 18:27
Norte,TO,20/04/2020,1,34,0.0,1.0,2020-04-24 18:27
Norte,TO,21/04/2020,3,37,0.0,1.0,2020-04-24 18:27
Norte,TO,22/04/2020,0,37,0.0,1.0,2020-04-24 18:27
Norte,TO,23/04/2020,0,37,1.0,2.0,2020-04-24 18:27
Norte,TO,24/04/2020,6,43,0.0,2.0,2020-04-24 18:27
Nordeste,MA,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,13/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,14/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,15/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,16/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,17/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,18/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,19/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,20/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,MA,21/03/2020,1,1,0.0,0.0,2020-04-24 18:27
Nordeste,MA,22/03/2020,1,2,0.0,0.0,2020-04-24 18:27
Nordeste,MA,23/03/2020,0,2,0.0,0.0,2020-04-24 18:27
Nordeste,MA,24/03/2020,6,8,0.0,0.0,2020-04-24 18:27
Nordeste,MA,25/03/2020,0,8,0.0,0.0,2020-04-24 18:27
Nordeste,MA,26/03/2020,2,10,0.0,0.0,2020-04-24 18:27
Nordeste,MA,27/03/2020,3,13,0.0,0.0,2020-04-24 18:27
Nordeste,MA,28/03/2020,1,14,0.0,0.0,2020-04-24 18:27
Nordeste,MA,29/03/2020,2,16,0.0,0.0,2020-04-24 18:27
Nordeste,MA,30/03/2020,7,23,1.0,1.0,2020-04-24 18:27
Nordeste,MA,31/03/2020,8,31,0.0,1.0,2020-04-24 18:27
Nordeste,MA,01/04/2020,21,52,0.0,1.0,2020-04-24 18:27
Nordeste,MA,02/04/2020,19,71,0.0,1.0,2020-04-24 18:27
Nordeste,MA,03/04/2020,10,81,0.0,1.0,2020-04-24 18:27
Nordeste,MA,04/04/2020,7,88,0.0,1.0,2020-04-24 18:27
Nordeste,MA,05/04/2020,8,96,1.0,2.0,2020-04-24 18:27
Nordeste,MA,06/04/2020,37,133,0.0,2.0,2020-04-24 18:27
Nordeste,MA,07/04/2020,39,172,2.0,4.0,2020-04-24 18:27
Nordeste,MA,08/04/2020,58,230,7.0,11.0,2020-04-24 18:27
Nordeste,MA,09/04/2020,43,273,1.0,12.0,2020-04-24 18:27
Nordeste,MA,10/04/2020,20,293,4.0,16.0,2020-04-24 18:27
Nordeste,MA,11/04/2020,51,344,5.0,21.0,2020-04-24 18:27
Nordeste,MA,12/04/2020,54,398,3.0,24.0,2020-04-24 18:27
Nordeste,MA,13/04/2020,47,445,3.0,27.0,2020-04-24 18:27
Nordeste,MA,14/04/2020,33,478,5.0,32.0,2020-04-24 18:27
Nordeste,MA,15/04/2020,152,630,2.0,34.0,2020-04-24 18:27
Nordeste,MA,16/04/2020,65,695,3.0,37.0,2020-04-24 18:27
Nordeste,MA,17/04/2020,102,797,3.0,40.0,2020-04-24 18:27
Nordeste,MA,18/04/2020,243,1040,4.0,44.0,2020-04-24 18:27
Nordeste,MA,19/04/2020,165,1205,4.0,48.0,2020-04-24 18:27
Nordeste,MA,20/04/2020,115,1320,6.0,54.0,2020-04-24 18:27
Nordeste,MA,21/04/2020,76,1396,6.0,60.0,2020-04-24 18:27
Nordeste,MA,22/04/2020,208,1604,6.0,66.0,2020-04-24 18:27
Nordeste,MA,23/04/2020,153,1757,10.0,76.0,2020-04-24 18:27
Nordeste,MA,24/04/2020,194,1951,12.0,88.0,2020-04-24 18:27
Nordeste,PI,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,13/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,14/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,15/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,16/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,17/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,18/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,19/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Nordeste,PI,20/03/2020,3,3,0.0,0.0,2020-04-24 18:27
Nordeste,PI,21/03/2020,1,4,0.0,0.0,2020-04-24 18:27
Nordeste,PI,22/03/2020,0,4,0.0,0.0,2020-04-24 18:27
Nordeste,PI,23/03/2020,2,6,0.0,0.0,2020-04-24 18:27
Nordeste,PI,24/03/2020,0,6,0.0,0.0,2020-04-24 18:27
Nordeste,PI,25/03/2020,2,8,0.0,0.0,2020-04-24 18:27
Nordeste,PI,26/03/2020,1,9,0.0,0.0,2020-04-24 18:27
